0.000000	0
0.100000	253
0.200000	288
0.300000	346
0.400000	263
0.500000	312
0.600000	341
0.700000	258
0.800000	317
0.900000	253
1.000000	317
1.100000	424
1.200000	410
1.300000	371
1.400000	522
1.500000	273
1.600000	200
1.700000	253
1.800000	336
1.900000	292
2.000000	400
2.100000	229
2.200000	288
2.300000	214
2.400000	219
2.500000	273
2.600000	288
2.700000	341
2.800000	263
2.900000	361
3.000000	400
3.100000	375
3.200000	458
3.300000	361
3.400000	346
3.500000	263
3.600000	458
3.700000	278
3.800000	166
3.900000	288
4.000000	224
4.100000	415
4.200000	258
4.300000	161
4.400000	317
4.500000	473
4.600000	356
4.700000	312
4.800000	288
4.900000	229
5.000000	283
5.100000	278
5.200000	361
5.300000	390
5.400000	209
5.500000	268
5.600000	224
5.700000	161
5.800000	336
5.900000	297
6.000000	351
6.100000	283
6.200000	302
6.300000	200
6.400000	249
6.500000	234
6.600000	351
6.700000	288
6.800000	332
6.900000	219
7.000000	517
7.100000	229
7.200000	346
7.300000	219
7.400000	234
7.500000	273
7.600000	561
7.700000	205
7.800000	297
7.900000	336
8.000000	439
8.100000	288
8.200000	229
8.300000	336
8.400000	449
8.500000	273
8.600000	278
8.700000	385
8.800000	424
8.900000	131
9.000000	190
9.100000	268
9.200000	258
9.300000	170
9.400000	229
9.500000	258
9.600000	258
9.700000	209
9.800000	263
9.900000	288
10.000000	292
10.100000	239
10.200000	546
10.300000	234
10.400000	498
10.500000	190
10.600000	292
10.700000	273
10.800000	161
10.900000	312
11.000000	244
11.100000	332
11.200000	336
11.300000	400
11.400000	253
11.500000	205
11.600000	410
11.700000	151
11.800000	258
11.900000	185
12.000000	473
12.100000	346
12.200000	229
12.300000	307
12.400000	312
12.500000	361
12.600000	302
12.700000	429
12.800000	312
12.900000	244
13.000000	288
13.100000	249
13.200000	302
13.300000	200
13.400000	161
13.500000	322
13.600000	395
13.700000	327
13.800000	302
13.900000	307
14.000000	239
14.100000	375
14.200000	307
14.300000	219
14.400000	253
14.500000	346
14.600000	341
14.700000	517
14.800000	317
14.900000	336
15.000000	263
15.100000	288
15.200000	190
15.300000	332
15.400000	214
15.500000	253
15.600000	375
15.700000	312
15.800000	219
15.900000	258
16.000000	390
16.100000	224
16.200001	537
16.299999	517
16.400000	390
16.500000	449
16.600000	200
16.700001	244
16.799999	332
16.900000	288
17.000000	390
17.100000	371
17.200001	327
17.299999	307
17.400000	317
17.500000	380
17.600000	219
17.700001	234
17.799999	244
17.900000	234
18.000000	214
18.100000	336
18.200001	351
18.299999	302
18.400000	263
18.500000	258
18.600000	205
18.700001	244
18.799999	209
18.900000	302
19.000000	317
19.100000	400
19.200001	107
19.299999	405
19.400000	346
19.500000	302
19.600000	327
19.700001	302
19.799999	581
19.900000	336
20.000000	278
20.100000	253
20.200001	273
20.299999	253
20.400000	380
20.500000	146
20.600000	405
20.700001	449
20.799999	346
20.900000	214
21.000000	419
21.100000	415
21.200001	341
21.299999	288
21.400000	615
21.500000	200
21.600000	336
21.700001	322
21.799999	278
21.900000	209
22.000000	375
22.100000	302
22.200001	219
22.299999	317
22.400000	336
22.500000	195
22.600000	239
22.700001	351
22.799999	454
22.900000	292
23.000000	327
23.100000	185
23.200001	297
23.299999	463
23.400000	390
23.500000	429
23.600000	200
